keyboard-click	Duration	Event	key-code
Enter	0.411838	true	10
Enter	0.622168	true	10
Enter	0.454226	true	10
Enter	0.416362	true	10
Enter	0.113750	false	10
Enter	0.416892	false	10
Enter	0.076153	true	10
Enter	0.451111	false	10
Enter	0.962598	true	10
Enter	0.613774	true	10
Enter	0.247442	false	10
Enter	0.988859	false	10
Enter	0.384637	false	10
Enter	0.974283	true	10
Enter	0.439662	false	10
Enter	0.099038	true	10
Enter	0.281937	true	10
Enter	0.833315	false	10
Enter	0.810640	false	10
Enter	0.600023	false	10
Enter	0.839601	true	10
Enter	0.453492	true	10
Enter	0.145721	false	10
Enter	0.154037	false	10
Enter	0.485212	false	10
Enter	0.556147	true	10
Enter	0.410392	true	10
Enter	0.146302	false	10
Enter	0.025289	false	10
Enter	0.020415	true	10
Enter	0.271364	true	10
Enter	0.468798	true	10
Enter	0.120108	false	10
Enter	0.975410	false	10
Enter	0.870475	false	10
Enter	0.294244	true	10
Enter	0.225816	true	10
Enter	0.672406	true	10
Enter	0.096862	false	10
Enter	0.760160	false	10
Enter	0.262756	false	10
Enter	0.584702	true	10
Enter	0.659868	false	10
Enter	0.637116	true	10
Enter	0.092141	false	10
Enter	0.591037	true	10
Enter	0.192099	false	10
Enter	0.785421	false	10
Enter	0.119082	true	10
Enter	0.093542	false	10
Enter	0.762980	true	10
Enter	0.583176	false	10
Enter	0.107600	true	10
Enter	0.444739	true	10
Enter	0.419982	false	10
Enter	0.599610	false	10
Enter	0.636051	true	10
Enter	0.852981	false	10
Enter	0.446957	false	10
Enter	0.680649	false	10
Enter	0.312547	false	10
Enter	0.327293	true	10
Enter	0.092459	true	10
Enter	0.056141	false	10
Enter	0.017203	false	10
Enter	0.966446	false	10
Enter	0.101766	true	10
Enter	0.378404	false	10
Enter	0.848419	true	10
Enter	0.696855	true	10
Enter	0.397377	false	10
Enter	0.091172	false	10
Enter	0.556645	false	10
Enter	0.301308	false	10
Enter	0.152576	false	10
Enter	0.106830	true	10
Enter	0.649124	true	10
Enter	0.724419	false	10
Enter	0.001765	false	10
Enter	0.730387	false	10
Enter	0.913678	true	10
Enter	0.123227	true	10
Enter	0.758218	true	10
Enter	0.732065	false	10
Enter	0.083448	true	10
Enter	0.038689	false	10
Enter	0.756789	true	10
Enter	0.617977	true	10
Enter	0.012866	false	10
Enter	0.094150	true	10
Enter	0.819942	true	10
Enter	0.932540	false	10
Enter	0.387172	true	10
Enter	0.794676	true	10
Enter	0.671302	false	10
Enter	0.016154	true	10
Enter	0.493388	false	10
Enter	0.721561	false	10
Enter	0.614395	true	10
Enter	0.467721	false	10
Enter	0.800859	false	10
Enter	0.887601	true	10
Enter	0.325914	false	10
Enter	0.273083	false	10
Enter	0.095365	false	10
Enter	0.814598	false	10
Enter	0.223330	true	10
Enter	0.881776	true	10
Enter	0.352014	false	10
Enter	0.248219	false	10
Enter	0.730512	false	10
Enter	0.964787	false	10
Enter	0.631524	true	10
Enter	0.016259	true	10
Enter	0.635097	false	10
Enter	0.601655	true	10
Enter	0.468089	false	10
Enter	0.222165	true	10
Enter	0.674097	false	10
Enter	0.943129	false	10
Enter	0.627718	false	10
Enter	0.424282	true	10
Enter	0.402557	false	10
Enter	0.520567	false	10
Enter	0.408404	true	10
Enter	0.118415	true	10
Enter	0.683167	true	10
Enter	0.627296	false	10
Enter	0.134229	false	10
Enter	0.599400	true	10
Enter	0.650373	true	10
Enter	0.775828	false	10
Enter	0.314548	true	10
Enter	0.008035	true	10
Enter	0.972563	true	10
Enter	0.768340	true	10
Enter	0.883742	false	10
Enter	0.524299	true	10
Enter	0.935943	true	10
Enter	0.037524	false	10
Enter	0.865739	true	10
Enter	0.749395	false	10
Enter	0.624807	true	10
Enter	0.681234	false	10
Enter	0.985490	false	10
Enter	0.195774	true	10
Enter	0.157784	false	10
Enter	0.118348	false	10
Enter	0.920223	false	10
Enter	0.460428	false	10
Enter	0.865475	false	10
Enter	0.222669	false	10
Enter	0.119511	false	10
Enter	0.612401	false	10
Enter	0.297178	true	10
Enter	0.457743	true	10
Enter	0.285747	true	10
Enter	0.315454	true	10
Enter	0.330600	false	10
Enter	0.375904	true	10
Enter	0.232326	false	10
Enter	0.502189	false	10
Enter	0.889347	true	10
Enter	0.412308	false	10
Enter	0.136852	false	10
Enter	0.361505	false	10
Enter	0.196934	false	10
Enter	0.547448	false	10
Enter	0.834282	false	10
Enter	0.011607	false	10
Enter	0.901544	false	10
Enter	0.399350	false	10
Enter	0.204958	true	10
Enter	0.697497	true	10
Enter	0.681966	false	10
Enter	0.596535	true	10
Enter	0.272653	false	10
Enter	0.226032	false	10
Enter	0.286566	true	10
Enter	0.643386	false	10
Enter	0.519865	false	10
Enter	0.163685	true	10
Enter	0.873200	false	10
Enter	0.386569	false	10
Enter	0.102734	false	10
Enter	0.264701	false	10
Enter	0.841542	true	10
Enter	0.226976	false	10
Enter	0.655452	false	10
Enter	0.482946	true	10
Enter	0.802107	false	10
Enter	0.039436	false	10
Enter	0.001216	false	10
Enter	0.185484	true	10
Enter	0.263798	false	10
Enter	0.128723	true	10
Enter	0.495992	false	10
Enter	0.244617	true	10
Enter	0.279908	false	10
Enter	0.869770	false	10
Enter	0.415109	false	10
Enter	0.683864	true	10
Enter	0.458685	false	10
Enter	0.466976	true	10
Enter	0.066428	true	10
Enter	0.865637	true	10
Enter	0.397620	false	10
Enter	0.402882	true	10
Enter	0.048625	false	10
Enter	0.231425	false	10
Enter	0.213937	true	10
Enter	0.601890	false	10
Enter	0.485327	false	10
Enter	0.146411	false	10
Enter	0.469793	false	10
Enter	0.764037	false	10
Enter	0.744726	true	10
Enter	0.626524	true	10
Enter	0.525346	true	10
Enter	0.664210	true	10
Enter	0.246371	true	10
Enter	0.774497	true	10
Enter	0.206538	false	10
Enter	0.475313	true	10
Enter	0.041927	true	10
Enter	0.862645	false	10
Enter	0.521346	false	10
Enter	0.871141	false	10
Enter	0.752740	false	10
Enter	0.564994	false	10
Enter	0.802378	false	10
Enter	0.072150	true	10
Enter	0.832928	true	10
Enter	0.407842	false	10
Enter	0.758472	false	10
Enter	0.257725	true	10
Enter	0.831518	true	10
Enter	0.330961	true	10
Enter	0.000395	true	10
Enter	0.190501	false	10
Enter	0.556735	false	10
Enter	0.304988	false	10
Enter	0.204650	true	10
Enter	0.504034	false	10
Enter	0.432496	false	10
Enter	0.940276	true	10
Enter	0.111001	true	10
Enter	0.373489	true	10
Enter	0.546471	false	10
Enter	0.925712	false	10
Enter	0.770373	true	10
Enter	0.412617	true	10
Enter	0.340421	true	10
Enter	0.774348	false	10
Enter	0.631071	true	10
Enter	0.382450	false	10
Enter	0.544578	true	10
Enter	0.500331	false	10
Enter	0.231545	false	10
Enter	0.441174	true	10
Enter	0.402302	false	10
Enter	0.179525	false	10
Enter	0.994208	true	10
Enter	0.221778	false	10
Enter	0.830851	false	10
Enter	0.902451	true	10
Enter	0.692254	true	10
Enter	0.503399	false	10
Enter	0.858953	true	10
Enter	0.139652	true	10
Enter	0.528293	true	10
Enter	0.522754	false	10
Enter	0.253636	false	10
Enter	0.891652	true	10
Enter	0.479276	true	10
Enter	0.353177	false	10
Enter	0.637150	true	10
Enter	0.403796	false	10
Enter	0.232311	false	10
Enter	0.804429	true	10
Enter	0.441487	false	10
Enter	0.046153	true	10
Enter	0.973793	false	10
Enter	0.582242	true	10
Enter	0.027952	false	10
Enter	0.342901	false	10
Enter	0.722350	false	10
Enter	0.036576	false	10
Enter	0.288195	true	10
Enter	0.786100	false	10
Enter	0.398664	true	10
Enter	0.163623	true	10
Enter	0.177327	false	10
Enter	0.528406	true	10
Enter	0.572141	false	10
Enter	0.943201	true	10
Enter	0.582465	false	10
Enter	0.090170	false	10
Enter	0.339353	false	10
Enter	0.042291	true	10
Enter	0.566634	false	10
Enter	0.267138	true	10
Enter	0.678827	false	10
Enter	0.767277	false	10
Enter	0.085286	true	10
Enter	0.121665	true	10
Enter	0.785915	true	10
Enter	0.984177	false	10
Enter	0.274070	false	10
Enter	0.759912	false	10
Enter	0.561398	true	10
Enter	0.558818	false	10
Enter	0.477247	false	10
Enter	0.136257	true	10
Enter	0.407374	true	10
Enter	0.114629	true	10
Enter	0.450400	true	10
Enter	0.099784	false	10
Enter	0.155078	false	10
Enter	0.127537	false	10
Enter	0.978779	false	10
Enter	0.606198	true	10
Enter	0.340526	true	10
Enter	0.023805	true	10
Enter	0.026047	true	10
Enter	0.368491	false	10
Enter	0.326533	false	10
Enter	0.462866	false	10
Enter	0.509842	false	10
Enter	0.072521	false	10
Enter	0.254201	true	10
Enter	0.538247	true	10
Enter	0.799683	false	10
Enter	0.177842	false	10
Enter	0.115406	false	10
Enter	0.880866	false	10
Enter	0.656736	true	10
Enter	0.624416	false	10
Enter	0.966656	false	10
Enter	0.724152	false	10
Enter	0.669461	false	10
Enter	0.159628	false	10
Enter	0.042854	true	10
Enter	0.362917	false	10
Enter	0.239664	false	10
Enter	0.894175	false	10
Enter	0.590483	false	10
Enter	0.762545	false	10
Enter	0.527446	true	10
Enter	0.645327	true	10
Enter	0.266580	true	10
Enter	0.711914	false	10
Enter	0.954741	false	10
Enter	0.066215	true	10
Enter	0.558088	true	10
Enter	0.106910	false	10
Enter	0.065790	false	10
Enter	0.431518	true	10
Enter	0.949567	false	10
Enter	0.320216	true	10
Enter	0.881682	false	10
Enter	0.112198	true	10
Enter	0.424153	true	10
Enter	0.584707	true	10
Enter	0.098805	true	10
Enter	0.921279	false	10
Enter	0.944809	false	10
Enter	0.348561	true	10
Enter	0.783009	false	10
Enter	0.688297	false	10
Enter	0.776719	true	10
Enter	0.123060	true	10
Enter	0.781142	false	10
Enter	0.436520	false	10
Enter	0.939788	true	10
Enter	0.213616	false	10
Enter	0.755233	false	10
Enter	0.614668	true	10
Enter	0.595754	true	10
Enter	0.686462	true	10
Enter	0.139400	true	10
Enter	0.828317	false	10
Enter	0.102664	false	10
Enter	0.014884	true	10
Enter	0.710702	false	10
Enter	0.918501	false	10
Enter	0.255464	false	10
Enter	0.973344	true	10
Enter	0.471429	true	10
Enter	0.222840	false	10
Enter	0.163827	true	10
Enter	0.864069	true	10
Enter	0.586139	false	10
Enter	0.275066	true	10
Enter	0.904847	true	10
Enter	0.735437	false	10
Enter	0.819664	true	10
Enter	0.778353	false	10
Enter	0.641478	true	10
Enter	0.645457	false	10
Enter	0.638012	false	10
Enter	0.542151	false	10
Enter	0.925641	true	10
Enter	0.715899	true	10
Enter	0.583190	false	10
Enter	0.764387	true	10
Enter	0.885158	false	10
Enter	0.215619	false	10
Enter	0.382095	true	10
Enter	0.376354	true	10
Enter	0.390655	true	10
Enter	0.682183	false	10
Enter	0.478031	false	10
Enter	0.169689	true	10
Enter	0.646452	true	10
Enter	0.351563	true	10
Enter	0.756635	true	10
Enter	0.137338	false	10
Enter	0.788741	false	10
Enter	0.849382	true	10
Enter	0.639536	true	10
Enter	0.081286	true	10
Enter	0.231522	false	10
Enter	0.544760	false	10
Enter	0.703235	false	10
Enter	0.779224	true	10
Enter	0.480829	false	10
Enter	0.316603	false	10
Enter	0.479463	true	10
Enter	0.000469	true	10
Enter	0.852092	true	10
Enter	0.632027	true	10
Enter	0.749074	true	10
Enter	0.701624	false	10
Enter	0.157295	true	10
Enter	0.444766	true	10
Enter	0.613300	false	10
Enter	0.037648	true	10
Enter	0.279963	true	10
Enter	0.117190	false	10
Enter	0.877202	false	10
Enter	0.473695	true	10
Enter	0.536757	false	10
Enter	0.850723	false	10
Enter	0.702481	true	10
Enter	0.220458	true	10
Enter	0.154218	true	10
Enter	0.070933	false	10
Enter	0.442871	false	10
Enter	0.965655	true	10
Enter	0.016262	false	10
Enter	0.867912	true	10
Enter	0.982150	false	10
Enter	0.322420	false	10
Enter	0.319168	true	10
Enter	0.523389	true	10
Enter	0.401417	false	10
Enter	0.449028	false	10
Enter	0.280001	false	10
Enter	0.600864	true	10
Enter	0.464147	true	10
Enter	0.127936	false	10
Enter	0.439911	false	10
Enter	0.367033	false	10
Enter	0.487097	true	10
Enter	0.421333	false	10
Enter	0.760848	false	10
Enter	0.322930	false	10
Enter	0.918626	true	10
Enter	0.467511	true	10
Enter	0.470968	false	10
Enter	0.631656	false	10
Enter	0.873746	false	10
Enter	0.026955	false	10
Enter	0.294324	true	10
Enter	0.401895	false	10
Enter	0.753544	true	10
Enter	0.238150	false	10
Enter	0.846294	false	10
Enter	0.294478	false	10
Enter	0.518671	true	10
Enter	0.266413	true	10
Enter	0.241342	true	10
Enter	0.718898	true	10
Enter	0.682818	false	10
Enter	0.477711	false	10
Enter	0.150228	false	10
Enter	0.764395	false	10
Enter	0.609811	true	10
Enter	0.550928	false	10
Enter	0.855158	false	10
Enter	0.782008	false	10
Enter	0.767825	false	10
Enter	0.169757	true	10
Enter	0.041118	false	10
Enter	0.766891	true	10
Enter	0.902378	true	10
Enter	0.960369	true	10
Enter	0.107061	false	10
Enter	0.342978	true	10
Enter	0.088228	true	10
Enter	0.080987	true	10
Enter	0.306081	false	10
Enter	0.656487	false	10
Enter	0.050837	true	10
Enter	0.087633	true	10
Enter	0.035109	true	10
Enter	0.579162	true	10
Enter	0.213461	false	10
Enter	0.693184	false	10
Enter	0.389632	true	10
Enter	0.555200	true	10
Enter	0.626596	false	10
Enter	0.817897	false	10
Enter	0.776173	true	10
Enter	0.976358	true	10
Enter	0.696218	true	10
Enter	0.923050	true	10
Enter	0.891214	false	10
Enter	0.789013	false	10
Enter	0.605738	true	10
Enter	0.831063	true	10
Enter	0.123172	false	10
Enter	0.527662	true	10
Enter	0.899918	true	10
Enter	0.723450	true	10
Enter	0.297619	false	10
Enter	0.703127	false	10
Enter	0.615395	true	10
Enter	0.153084	false	10
Enter	0.306072	false	10
Enter	0.748070	true	10
Enter	0.686062	true	10
Enter	0.790185	false	10
Enter	0.361425	false	10
Enter	0.038148	true	10
Enter	0.771080	true	10
Enter	0.252943	true	10
Enter	0.084156	true	10
Enter	0.647098	false	10
Enter	0.467827	false	10
Enter	0.845093	false	10
Enter	0.763289	true	10
Enter	0.731498	false	10
Enter	0.472469	false	10
Enter	0.009078	false	10
Enter	0.497284	false	10
Enter	0.013454	true	10
Enter	0.691038	true	10
Enter	0.082566	true	10
Enter	0.213902	true	10
Enter	0.527545	false	10
Enter	0.081256	false	10
Enter	0.286534	false	10
Enter	0.910940	true	10
Enter	0.912516	true	10
Enter	0.473383	true	10
Enter	0.139816	false	10
Enter	0.411730	false	10
Enter	0.435213	true	10
Enter	0.745018	true	10
Enter	0.572423	true	10
Enter	0.994000	false	10
Enter	0.291639	false	10
Enter	0.092263	false	10
Enter	0.171762	false	10
Enter	0.422928	true	10
Enter	0.133015	true	10
Enter	0.823780	false	10
Enter	0.640193	true	10
Enter	0.889137	false	10
Enter	0.974832	true	10
Enter	0.843911	false	10
Enter	0.612935	false	10
Enter	0.696125	false	10
Enter	0.117377	true	10
Enter	0.317213	false	10
Enter	0.786521	false	10
Enter	0.302438	false	10
Enter	0.362509	true	10
Enter	0.073056	true	10
Enter	0.951581	true	10
Enter	0.937294	false	10
Enter	0.549192	false	10
Enter	0.437727	true	10
Enter	0.722898	false	10
Enter	0.000327	false	10
Enter	0.642952	false	10
Enter	0.650179	true	10
Enter	0.411980	true	10
Enter	0.543063	true	10
Enter	0.112182	false	10
Enter	0.725899	true	10
Enter	0.168014	false	10
Enter	0.313379	true	10
Enter	0.806600	false	10
Enter	0.215992	false	10
Enter	0.806320	false	10
Enter	0.463588	true	10
Enter	0.771978	false	10
Enter	0.272556	false	10
Enter	0.812425	false	10
Enter	0.536547	false	10
Enter	0.971106	false	10
Enter	0.483189	true	10
Enter	0.254292	true	10
Enter	0.357547	true	10
Enter	0.622140	false	10
Enter	0.171598	false	10
Enter	0.134176	false	10
Enter	0.843866	true	10
Enter	0.879106	false	10
Enter	0.550960	false	10
Enter	0.140608	false	10
Enter	0.974670	true	10
Enter	0.198522	false	10
Enter	0.521998	false	10
Enter	0.939170	false	10
Enter	0.456166	true	10
Enter	0.261892	true	10
Enter	0.776557	false	10
Enter	0.294478	false	10
Enter	0.490765	true	10
Enter	0.321654	false	10
Enter	0.750698	true	10
Enter	0.294784	false	10
Enter	0.349322	false	10
Enter	0.851641	false	10
Enter	0.871305	true	10
Enter	0.177404	true	10
Enter	0.189769	false	10
Enter	0.513650	true	10
Enter	0.878795	false	10
Enter	0.663041	true	10
Enter	0.786097	false	10
Enter	0.706888	true	10
Enter	0.597105	true	10
Enter	0.859402	true	10
Enter	0.949893	true	10
Enter	0.804458	true	10
Enter	0.154189	false	10
Enter	0.021212	true	10
Enter	0.899910	false	10
Enter	0.936487	true	10
Enter	0.928321	true	10
Enter	0.609278	false	10
Enter	0.991921	false	10
Enter	0.008307	false	10
Enter	0.895569	false	10
Enter	0.877951	true	10
Enter	0.679659	false	10
Enter	0.891675	false	10
Enter	0.248153	true	10
Enter	0.624321	true	10
Enter	0.553324	false	10
Enter	0.749821	false	10
Enter	0.597877	false	10
Enter	0.726730	true	10
Enter	0.552370	true	10
Enter	0.691484	false	10
Enter	0.910825	true	10
Enter	0.440406	false	10
Enter	0.235526	false	10
Enter	0.750503	false	10
Enter	0.800903	false	10
Enter	0.758385	false	10
Enter	0.998408	false	10
Enter	0.959675	false	10
Enter	0.568209	false	10
Enter	0.042110	false	10
Enter	0.439250	false	10
Enter	0.802981	false	10
Enter	0.277758	true	10
Enter	0.555460	true	10
Enter	0.437500	true	10
Enter	0.289511	true	10
Enter	0.075790	false	10
Enter	0.642490	false	10
Enter	0.856350	false	10
Enter	0.822805	true	10
Enter	0.630398	true	10
Enter	0.144646	false	10
Enter	0.892484	true	10
Enter	0.047848	true	10
Enter	0.271593	false	10
Enter	0.360348	true	10
Enter	0.122078	true	10
Enter	0.307109	true	10
Enter	0.567731	false	10
Enter	0.366278	false	10
Enter	0.410148	false	10
Enter	0.697423	true	10
Enter	0.568913	false	10
Enter	0.945021	true	10
Enter	0.961405	true	10
Enter	0.009288	true	10
Enter	0.728065	true	10
Enter	0.523838	true	10
Enter	0.174854	false	10
Enter	0.750350	true	10
Enter	0.915883	false	10
Enter	0.509814	false	10
Enter	0.005040	true	10
Enter	0.789037	false	10
Enter	0.015289	true	10
Enter	0.168371	false	10
Enter	0.553853	false	10
Enter	0.964951	false	10
Enter	0.050274	false	10
Enter	0.218517	true	10
Enter	0.367318	false	10
Enter	0.420835	true	10
Enter	0.439061	false	10
Enter	0.883837	true	10
Enter	0.314024	false	10
Enter	0.595124	false	10
Enter	0.373242	true	10
Enter	0.240583	false	10
Enter	0.649866	true	10
Enter	0.394602	true	10
Enter	0.970166	false	10
Enter	0.170274	false	10
Enter	0.514896	false	10
Enter	0.648835	true	10
Enter	0.145981	false	10
Enter	0.342050	false	10
Enter	0.710249	true	10
Enter	0.020037	false	10
Enter	0.524060	false	10
Enter	0.376174	false	10
Enter	0.766922	false	10
Enter	0.015652	true	10
Enter	0.073933	true	10
Enter	0.204126	false	10
Enter	0.899514	true	10
Enter	0.460543	false	10
Enter	0.131363	false	10
Enter	0.317811	false	10
Enter	0.875866	false	10
Enter	0.159978	false	10
Enter	0.464232	false	10
Enter	0.425465	false	10
Enter	0.593504	true	10
Enter	0.889264	true	10
Enter	0.326526	false	10
Enter	0.053019	false	10
Enter	0.636309	false	10
Enter	0.128417	false	10
Enter	0.699430	false	10
Enter	0.898176	true	10
Enter	0.042179	true	10
Enter	0.949420	false	10
Enter	0.444746	true	10
Enter	0.948969	false	10
Enter	0.199509	true	10
Enter	0.390822	true	10
Enter	0.080125	true	10
Enter	0.747860	false	10
Enter	0.010536	true	10
Enter	0.524813	false	10
Enter	0.334354	true	10
Enter	0.119386	false	10
Enter	0.689723	false	10
Enter	0.188515	true	10
Enter	0.149556	false	10
Enter	0.835406	false	10
Enter	0.198726	false	10
Enter	0.199176	true	10
Enter	0.288763	true	10
Enter	0.936766	true	10
Enter	0.881078	true	10
Enter	0.320406	false	10
Enter	0.303849	true	10
Enter	0.640846	true	10
Enter	0.859247	false	10
Enter	0.902095	false	10
Enter	0.981565	true	10
Enter	0.201214	true	10
Enter	0.420294	true	10
Enter	0.688370	false	10
Enter	0.615580	true	10
Enter	0.214682	true	10
Enter	0.375427	true	10
Enter	0.388120	false	10
Enter	0.260561	true	10
Enter	0.701512	true	10
Enter	0.642249	true	10
Enter	0.821127	false	10
Enter	0.194935	false	10
Enter	0.860071	false	10
Enter	0.842778	true	10
Enter	0.417778	true	10
Enter	0.963197	true	10
Enter	0.579709	false	10
Enter	0.174215	true	10
Enter	0.992443	true	10
Enter	0.142189	true	10
Enter	0.565062	true	10
Enter	0.662019	true	10
Enter	0.939268	false	10
Enter	0.651974	false	10
Enter	0.103590	false	10
Enter	0.130112	true	10
Enter	0.971477	true	10
Enter	0.190296	false	10
Enter	0.808528	true	10
Enter	0.549573	true	10
Enter	0.473655	false	10
Enter	0.288030	true	10
Enter	0.606359	false	10
Enter	0.273357	true	10
Enter	0.396704	false	10
Enter	0.075018	false	10
Enter	0.738487	true	10
Enter	0.127550	true	10
Enter	0.239147	true	10
Enter	0.473389	true	10
Enter	0.915743	false	10
Enter	0.802475	false	10
Enter	0.355535	false	10
Enter	0.438665	true	10
Enter	0.817466	true	10
Enter	0.051932	false	10
Enter	0.988395	false	10
Enter	0.575474	true	10
Enter	0.443604	true	10
Enter	0.461671	false	10
Enter	0.103998	false	10
Enter	0.629871	true	10
Enter	0.125601	true	10
Enter	0.942783	false	10
Enter	0.181795	false	10
Enter	0.470135	false	10
Enter	0.816496	false	10
Enter	0.253258	false	10
Enter	0.217614	true	10
Enter	0.495961	false	10
Enter	0.451346	false	10
Enter	0.526868	true	10
Enter	0.546770	false	10
Enter	0.816880	true	10
Enter	0.666554	true	10
Enter	0.749201	true	10
Enter	0.152453	true	10
Enter	0.472173	false	10
Enter	0.373081	false	10
Enter	0.573751	true	10
Enter	0.684098	false	10
Enter	0.186555	true	10
Enter	0.274571	true	10
Enter	0.071866	true	10
Enter	0.099300	true	10
Enter	0.258847	true	10
Enter	0.523435	true	10
Enter	0.617976	true	10
Enter	0.186891	true	10
Enter	0.988175	true	10
Enter	0.482776	true	10
Enter	0.712997	true	10
Enter	0.039512	true	10
Enter	0.696372	true	10
Enter	0.443822	false	10
Enter	0.257474	true	10
Enter	0.177160	false	10
Enter	0.018982	true	10
Enter	0.515892	true	10
Enter	0.570847	true	10
Enter	0.348887	true	10
Enter	0.945051	true	10
Enter	0.211137	false	10
Enter	0.732283	true	10
Enter	0.558493	true	10
Enter	0.172577	false	10
Enter	0.368059	true	10
Enter	0.630413	false	10
Enter	0.285032	true	10
Enter	0.337357	true	10
Enter	0.086778	true	10
Enter	0.336971	false	10
Enter	0.845564	true	10
Enter	0.268197	true	10
Enter	0.598263	true	10
Enter	0.560866	false	10
Enter	0.182462	true	10
Enter	0.687862	false	10
Enter	0.224186	false	10
Enter	0.253474	false	10
Enter	0.558022	true	10
Enter	0.130418	true	10
Enter	0.427101	false	10
Enter	0.553936	false	10
Enter	0.219942	true	10
Enter	0.569094	true	10
Enter	0.143747	true	10
Enter	0.969390	true	10
Enter	0.825737	true	10
Enter	0.910588	false	10
Enter	0.047417	true	10
Enter	0.018410	true	10
Enter	0.728377	true	10
Enter	0.308340	false	10
Enter	0.699318	true	10
Enter	0.000427	false	10
Enter	0.506300	true	10
Enter	0.578014	true	10
Enter	0.060815	true	10
Enter	0.227027	false	10
Enter	0.998590	false	10
Enter	0.811277	false	10
Enter	0.210955	false	10
Enter	0.568615	true	10
Enter	0.298491	true	10
Enter	0.673615	true	10
Enter	0.994014	true	10
Enter	0.594036	true	10
Enter	0.977770	true	10
Enter	0.203487	false	10
Enter	0.966018	true	10
Enter	0.860684	false	10
Enter	0.058123	false	10
Enter	0.181908	true	10
Enter	0.835768	true	10
Enter	0.475263	false	10
Enter	0.567854	false	10
Enter	0.357094	true	10
Enter	0.358653	true	10
Enter	0.052314	true	10
Enter	0.060893	true	10
Enter	0.575642	true	10
Enter	0.040259	false	10
Enter	0.460851	true	10
Enter	0.142433	false	10
Enter	0.595625	true	10
Enter	0.576871	false	10
Enter	0.985508	true	10
Enter	0.279149	false	10
Enter	0.627779	true	10
Enter	0.975842	false	10
Enter	0.510754	false	10
Enter	0.484047	false	10
Enter	0.313973	true	10
Enter	0.845589	false	10
Enter	0.535139	true	10
Enter	0.408958	false	10
Enter	0.529072	true	10
Enter	0.419680	false	10
Enter	0.349830	true	10
Enter	0.265284	true	10
Enter	0.876060	false	10
Enter	0.505012	false	10
Enter	0.784671	true	10
Enter	0.206415	true	10
Enter	0.970172	true	10
Enter	0.856674	false	10
Enter	0.459537	false	10
Enter	0.372646	false	10
Enter	0.085611	true	10
Enter	0.384273	true	10
Enter	0.854691	false	10
Enter	0.654845	false	10
Enter	0.584799	true	10
Enter	0.787944	false	10
Enter	0.719531	true	10
Enter	0.531262	true	10
Enter	0.928778	true	10
Enter	0.965381	true	10
Enter	0.860476	false	10
Enter	0.249341	false	10
Enter	0.352277	true	10
Enter	0.458384	false	10
Enter	0.720689	true	10
Enter	0.769799	false	10
Enter	0.043753	false	10
Enter	0.441062	false	10
Enter	0.581225	true	10
Enter	0.864345	false	10
Enter	0.019495	true	10
Enter	0.297894	true	10
Enter	0.459744	true	10
Enter	0.629190	true	10
Enter	0.337125	true	10
Enter	0.680247	true	10
Enter	0.958711	true	10
Enter	0.585546	true	10
Enter	0.980442	true	10
Enter	0.052970	true	10
Enter	0.564867	true	10
Enter	0.480332	true	10
Enter	0.805518	false	10
Enter	0.641038	false	10
Enter	0.683271	false	10
Enter	0.415659	false	10
Enter	0.475615	true	10
Enter	0.798698	false	10
Enter	0.965498	true	10
Enter	0.811357	false	10
Enter	0.818441	false	10
Enter	0.589440	true	10
Enter	0.029580	true	10
Enter	0.166813	false	10
Enter	0.785139	false	10
Enter	0.573753	false	10
Enter	0.099611	true	10
Enter	0.169864	true	10
Enter	0.978530	true	10
Enter	0.058935	true	10
Enter	0.695439	false	10
Enter	0.803556	false	10
Enter	0.650254	true	10
Enter	0.337390	false	10
Enter	0.811984	false	10
Enter	0.408721	true	10
Enter	0.612187	false	10
Enter	0.575259	true	10
Enter	0.033334	false	10
Enter	0.210354	true	10
Enter	0.900043	true	10
Enter	0.290223	false	10
Enter	0.340078	true	10
Enter	0.839358	false	10
Enter	0.444217	false	10
Enter	0.249045	false	10
Enter	0.124327	false	10
Enter	0.897199	false	10
Enter	0.962213	true	10
Enter	0.679282	false	10
Enter	0.799005	true	10
Enter	0.124948	true	10
Enter	0.772466	false	10
Enter	0.135607	false	10
Enter	0.378746	false	10
Enter	0.938136	true	10
Enter	0.755835	true	10
Enter	0.151212	false	10
Enter	0.062746	true	10
Enter	0.782386	false	10
Enter	0.620967	false	10
Enter	0.614288	false	10
Enter	0.394610	true	10
Enter	0.491756	false	10
Enter	0.445913	false	10
Enter	0.070907	false	10
Enter	0.454625	true	10
Enter	0.436590	true	10
Enter	0.324432	true	10
Enter	0.092396	false	10
Enter	0.473130	true	10
Enter	0.980730	false	10
Enter	0.718985	false	10
Enter	0.786673	false	10
Enter	0.739669	false	10
Enter	0.880985	false	10
Enter	0.010747	true	10
Enter	0.051015	true	10
Enter	0.234955	false	10
Enter	0.215341	false	10
Enter	0.397771	true	10
Enter	0.155164	true	10
Enter	0.481757	false	10
Enter	0.148182	false	10
Enter	0.696661	true	10
Enter	0.103060	true	10
Enter	0.364991	false	10
Enter	0.887504	true	10
Enter	0.368201	false	10
Enter	0.832766	false	10
Enter	0.879217	false	10
Enter	0.341643	true	10
Enter	0.862989	true	10
Enter	0.936907	false	10
Enter	0.311633	true	10
Enter	0.176416	false	10
Enter	0.118192	false	10
Enter	0.738904	false	10
Enter	0.998713	false	10
